ID,Economy,Code,Region,Income_group,WBL_Report_Year,WBL_INDEX,MOBILITY,passport,travel_outside_country,travel_outside_home,choose__live,WORKPLACE,get__job,prohibit_discrimination__employment,sexual_harassment_employment,penalties_sexual_harassment_employment,PAY,equal_remuneration,work__night,_jobs_deemed_dangerous,work_ndustries,MARRIAGE,woman_obey__husband,head_family,domestic_violence,divorce,remarry,PARENTHOOD,paid_available_mothers,maternity_benefits,paid__fathers,paid_parental,pregnant_workers_prohibited,ENTREPRENEURSHIP,sign_contract,register_business,bank_account,prohibit_discrimination_credit,ASSETS,ownership_immovable_property,equal_inherit,spouses_equal_inherit,spouses_equal_administrative,nonmonetary_contributions,PENSION,pension_benefits_equal,partial_pension_benefits,mandatory_retirement,_childcare_pension_benefits
BRN2006,Brunei Darussalam,BRN,East Asia & Pacific,High income,2006,46.9,50,true,true,false,false,25,true,false,false,false,25,false,false,true,false,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2007,Brunei Darussalam,BRN,East Asia & Pacific,High income,2007,46.9,50,true,true,false,false,25,true,false,false,false,25,false,false,true,false,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2008,Brunei Darussalam,BRN,East Asia & Pacific,High income,2008,46.9,50,true,true,false,false,25,true,false,false,false,25,false,false,true,false,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2009,Brunei Darussalam,BRN,East Asia & Pacific,High income,2009,46.9,50,true,true,false,false,25,true,false,false,false,25,false,false,true,false,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2010,Brunei Darussalam,BRN,East Asia & Pacific,High income,2010,46.9,50,true,true,false,false,25,true,false,false,false,25,false,false,true,false,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2011,Brunei Darussalam,BRN,East Asia & Pacific,High income,2011,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2012,Brunei Darussalam,BRN,East Asia & Pacific,High income,2012,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2013,Brunei Darussalam,BRN,East Asia & Pacific,High income,2013,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2014,Brunei Darussalam,BRN,East Asia & Pacific,High income,2014,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2015,Brunei Darussalam,BRN,East Asia & Pacific,High income,2015,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2016,Brunei Darussalam,BRN,East Asia & Pacific,High income,2016,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2017,Brunei Darussalam,BRN,East Asia & Pacific,High income,2017,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2018,Brunei Darussalam,BRN,East Asia & Pacific,High income,2018,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2019,Brunei Darussalam,BRN,East Asia & Pacific,High income,2019,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
BRN2020,Brunei Darussalam,BRN,East Asia & Pacific,High income,2020,53.1,50,true,true,false,false,25,true,false,false,false,75,false,true,true,true,40,false,true,true,false,false,0,false,false,false,false,false,75,true,true,true,false,60,true,false,false,true,true,100,true,true,true,true
CHN1971,China,CHN,East Asia & Pacific,Upper middle income,1971,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1972,China,CHN,East Asia & Pacific,Upper middle income,1972,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1973,China,CHN,East Asia & Pacific,Upper middle income,1973,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1974,China,CHN,East Asia & Pacific,Upper middle income,1974,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1975,China,CHN,East Asia & Pacific,Upper middle income,1975,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1976,China,CHN,East Asia & Pacific,Upper middle income,1976,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1977,China,CHN,East Asia & Pacific,Upper middle income,1977,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1978,China,CHN,East Asia & Pacific,Upper middle income,1978,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1979,China,CHN,East Asia & Pacific,Upper middle income,1979,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1980,China,CHN,East Asia & Pacific,Upper middle income,1980,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1981,China,CHN,East Asia & Pacific,Upper middle income,1981,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1982,China,CHN,East Asia & Pacific,Upper middle income,1982,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1983,China,CHN,East Asia & Pacific,Upper middle income,1983,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1984,China,CHN,East Asia & Pacific,Upper middle income,1984,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1985,China,CHN,East Asia & Pacific,Upper middle income,1985,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1986,China,CHN,East Asia & Pacific,Upper middle income,1986,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1987,China,CHN,East Asia & Pacific,Upper middle income,1987,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1988,China,CHN,East Asia & Pacific,Upper middle income,1988,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1989,China,CHN,East Asia & Pacific,Upper middle income,1989,56.9,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1990,China,CHN,East Asia & Pacific,Upper middle income,1990,59.4,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1991,China,CHN,East Asia & Pacific,Upper middle income,1991,59.4,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1992,China,CHN,East Asia & Pacific,Upper middle income,1992,59.4,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1993,China,CHN,East Asia & Pacific,Upper middle income,1993,59.4,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1994,China,CHN,East Asia & Pacific,Upper middle income,1994,59.4,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1995,China,CHN,East Asia & Pacific,Upper middle income,1995,59.4,100,true,true,true,true,25,true,false,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1996,China,CHN,East Asia & Pacific,Upper middle income,1996,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1997,China,CHN,East Asia & Pacific,Upper middle income,1997,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1998,China,CHN,East Asia & Pacific,Upper middle income,1998,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN1999,China,CHN,East Asia & Pacific,Upper middle income,1999,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2000,China,CHN,East Asia & Pacific,Upper middle income,2000,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2001,China,CHN,East Asia & Pacific,Upper middle income,2001,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2002,China,CHN,East Asia & Pacific,Upper middle income,2002,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2003,China,CHN,East Asia & Pacific,Upper middle income,2003,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2004,China,CHN,East Asia & Pacific,Upper middle income,2004,62.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2005,China,CHN,East Asia & Pacific,Upper middle income,2005,67.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,60,true,false,true,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2006,China,CHN,East Asia & Pacific,Upper middle income,2006,67.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,80,true,true,false,true,true,60,true,false,true,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2007,China,CHN,East Asia & Pacific,Upper middle income,2007,72.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2008,China,CHN,East Asia & Pacific,Upper middle income,2008,72.5,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
CHN2009,China,CHN,East Asia & Pacific,Upper middle income,2009,69.4,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2010,China,CHN,East Asia & Pacific,Upper middle income,2010,69.4,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2011,China,CHN,East Asia & Pacific,Upper middle income,2011,69.4,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2012,China,CHN,East Asia & Pacific,Upper middle income,2012,69.4,100,true,true,true,true,50,true,true,false,false,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2013,China,CHN,East Asia & Pacific,Upper middle income,2013,75.6,100,true,true,true,true,100,true,true,true,true,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2014,China,CHN,East Asia & Pacific,Upper middle income,2014,75.6,100,true,true,true,true,100,true,true,true,true,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2015,China,CHN,East Asia & Pacific,Upper middle income,2015,75.6,100,true,true,true,true,100,true,true,true,true,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2016,China,CHN,East Asia & Pacific,Upper middle income,2016,75.6,100,true,true,true,true,100,true,true,true,true,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2017,China,CHN,East Asia & Pacific,Upper middle income,2017,75.6,100,true,true,true,true,100,true,true,true,true,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2018,China,CHN,East Asia & Pacific,Upper middle income,2018,75.6,100,true,true,true,true,100,true,true,true,true,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2019,China,CHN,East Asia & Pacific,Upper middle income,2019,75.6,100,true,true,true,true,100,true,true,true,true,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
CHN2020,China,CHN,East Asia & Pacific,Upper middle income,2020,75.6,100,true,true,true,true,100,true,true,true,true,25,false,true,false,false,100,true,true,true,true,true,80,true,true,true,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
FJI1971,Fiji,FJI,East Asia & Pacific,Upper middle income,1971,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1972,Fiji,FJI,East Asia & Pacific,Upper middle income,1972,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1973,Fiji,FJI,East Asia & Pacific,Upper middle income,1973,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1974,Fiji,FJI,East Asia & Pacific,Upper middle income,1974,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1975,Fiji,FJI,East Asia & Pacific,Upper middle income,1975,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1976,Fiji,FJI,East Asia & Pacific,Upper middle income,1976,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1977,Fiji,FJI,East Asia & Pacific,Upper middle income,1977,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1978,Fiji,FJI,East Asia & Pacific,Upper middle income,1978,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1979,Fiji,FJI,East Asia & Pacific,Upper middle income,1979,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1980,Fiji,FJI,East Asia & Pacific,Upper middle income,1980,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1981,Fiji,FJI,East Asia & Pacific,Upper middle income,1981,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1982,Fiji,FJI,East Asia & Pacific,Upper middle income,1982,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1983,Fiji,FJI,East Asia & Pacific,Upper middle income,1983,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1984,Fiji,FJI,East Asia & Pacific,Upper middle income,1984,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1985,Fiji,FJI,East Asia & Pacific,Upper middle income,1985,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1986,Fiji,FJI,East Asia & Pacific,Upper middle income,1986,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1987,Fiji,FJI,East Asia & Pacific,Upper middle income,1987,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1988,Fiji,FJI,East Asia & Pacific,Upper middle income,1988,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1989,Fiji,FJI,East Asia & Pacific,Upper middle income,1989,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1990,Fiji,FJI,East Asia & Pacific,Upper middle income,1990,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1991,Fiji,FJI,East Asia & Pacific,Upper middle income,1991,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1992,Fiji,FJI,East Asia & Pacific,Upper middle income,1992,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1993,Fiji,FJI,East Asia & Pacific,Upper middle income,1993,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1994,Fiji,FJI,East Asia & Pacific,Upper middle income,1994,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1995,Fiji,FJI,East Asia & Pacific,Upper middle income,1995,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1996,Fiji,FJI,East Asia & Pacific,Upper middle income,1996,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1997,Fiji,FJI,East Asia & Pacific,Upper middle income,1997,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1998,Fiji,FJI,East Asia & Pacific,Upper middle income,1998,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI1999,Fiji,FJI,East Asia & Pacific,Upper middle income,1999,51.3,75,false,true,true,true,25,true,false,false,false,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI2000,Fiji,FJI,East Asia & Pacific,Upper middle income,2000,57.5,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI2001,Fiji,FJI,East Asia & Pacific,Upper middle income,2001,57.5,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI2002,Fiji,FJI,East Asia & Pacific,Upper middle income,2002,57.5,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI2003,Fiji,FJI,East Asia & Pacific,Upper middle income,2003,57.5,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI2004,Fiji,FJI,East Asia & Pacific,Upper middle income,2004,57.5,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,80,true,true,true,true,false,75,true,true,true,false
FJI2005,Fiji,FJI,East Asia & Pacific,Upper middle income,2005,60,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2006,Fiji,FJI,East Asia & Pacific,Upper middle income,2006,60,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2007,Fiji,FJI,East Asia & Pacific,Upper middle income,2007,60,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2008,Fiji,FJI,East Asia & Pacific,Upper middle income,2008,60,75,false,true,true,true,75,true,false,true,true,0,false,false,false,false,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2009,Fiji,FJI,East Asia & Pacific,Upper middle income,2009,71.9,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2010,Fiji,FJI,East Asia & Pacific,Upper middle income,2010,71.9,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,80,true,true,false,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2011,Fiji,FJI,East Asia & Pacific,Upper middle income,2011,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2012,Fiji,FJI,East Asia & Pacific,Upper middle income,2012,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2013,Fiji,FJI,East Asia & Pacific,Upper middle income,2013,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2014,Fiji,FJI,East Asia & Pacific,Upper middle income,2014,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2015,Fiji,FJI,East Asia & Pacific,Upper middle income,2015,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
